Virtual_Realm,Operator,DSC_Peer,Hostname,SCTP_IP,Pingable,WorkMode,Customer_Contact
,iBasis Peer,ibasis-dranyc102-dea,dranyc102.ibasis.grx,"216.168.181.7,216.168.181.39",YES,Active,roaming@ibasis.net;support@ibasis.net
ibasis.grx,iBasis Peer,ibasis-drartm101-dea,,"62.93.155.6,62.93.155.38",YES,Active,roaming@ibasis.net;support@ibasis.net
ibasis.grx,iBasis Peer,ibasis-drartm102-dea,,"62.93.155.7,62.93.155.39",YES,Active,roaming@ibasis.net;support@ibasis.net
,iBasis Peer,ibasis-MP1drahkg101-DEA,drahkg101.ibasis.grx,"202.63.21.8,202.63.21.72",YES,Active,roaming@ibasis.net;support@ibasis.net
,iBasis Peer,ibasis-MP2drahkg102-DEA,drahkg102.ibasis.grx,"202.63.21.9,202.63.21.73",YES,Active,roaming@ibasis.net;support@ibasis.net
epc.mnc014.mcc242.3gppnetwork.org,ICE Communication Norge AS,ICE_Osl3_DEA,osl3dsc1.epc.mnc014.mcc242.3gppnetwork.org,"185.83.167.36,185.83.167.52",YES,Active,Hicham.Baili@ice.net;IntRoaming@ice.net
epc.mnc014.mcc242.3gppnetwork.org,ICE Communication Norge AS,ICE_Osl4_DEA,osl4dsc1.epc.mnc014.mcc242.3gppnetwork.org,"185.83.167.100,185.83.167.116",YES,Active,Hicham.Baili@ice.net;IntRoaming@ice.net
,Indosat - M3,Indosat-bdg1a-MME,mme-bdg1a.epc.mnc001.mcc510.3gppnetwork.org,"114.5.7.198,114.5.7.199",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-bdg2a-MME,mme-bdg2a.epc.mnc001.mcc510.3gppnetwork.org,"114.5.7.200,114.5.7.201",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-bjm1-MME,mme-bjm1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.140,114.0.10.141",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-bjm3-MME,mme-bjm3.epc.mnc001.mcc510.3gppnetwork.org,"114.5.7.196,114.5.7.197",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-dps1-MME,mme-dps1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.124,114.0.10.125",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-dps2-MME,mme-dps2.epc.mnc001.mcc510.3gppnetwork.org,"114.5.7.39,114.5.7.194",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
indosat-dea-realm,Indosat - M3,Indosat-DRAJKT01-DEA,drajkt1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.242,114.0.10.250",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
indosat-dea-realm,Indosat - M3,Indosat-DRASBY01-DEA,drasby1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.242,114.0.10.250",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-hfbjm1-HSS,hfbjm1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.172,114.0.10.173",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-hfjkt1-HSS,hfjkt1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.160,114.0.10.161",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-hfjkt2-HSS,hfjkt2.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.162,114.0.10.163",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-hfmdn1-HSS,hfmdn1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.168,114.0.10.169",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-hfmks1-HSS,hfmks1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.174,114.0.10.175",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-hfplb1-HSS,hfplb1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.170,114.0.10.171",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-hfsby1-HSS,hfsby1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.164,114.0.10.165",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-hfsby2-HSS,hfsby2.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.166,114.0.10.167",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-hsjk1-HSS1,hsjk1.epc.mnc001.mcc510.3gppnetwork.org,"114.5.7.36,114.5.7.195",,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-jkt1-MME,mme-jkt1.epc.mnc001.mcc510.3gppnetwork.org,"114.5.7.202,114.5.7.203",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-jkt2-MME,mme-jkt2.epc.mnc001.mcc510.3gppnetwork.org,"114.5.7.37,114.5.7.192",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-jkt3-MME,mme-jkt3.epc.mnc001.mcc510.3gppnetwork.org,"114.5.7.204,114.5.7.205",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-lpg1-MME,mme-lpg1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.130,114.0.10.131",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-mdn1-MME,mme-mdn1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.132,114.0.10.133",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-mdn2-MME,mme-mdn2.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.134,114.0.10.135",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-mdn3-MME,mme-mdn3.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.136,114.0.10.137",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-mks01hw-MME,mme-mks01hw.mme.epc.mnc001.mcc510.3gppnetwork.org,"114.0.88.1,114.0.88.5",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-mks1-MME,mme-mks1.epc.mnc001.mcc510.3gppnetwork.org,,,,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-mlg1-MME,mme-mlg1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.122,114.0.10.123",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-plb1-MME,mme-plb1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.126,114.0.10.127",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-plb2-MME,mme-plb2.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.128,114.0.10.129",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-ptk1-MME,mme-ptk1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.138,114.0.10.139",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-sby1-MME,mme-sby1.epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.120,114.0.10.121",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-smr1a-MME,mme-smr1a.epc.mnc001.mcc510.3gppnetwork.org,"114.5.7.206,114.5.7.207",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
,Indosat - M3,Indosat-ygy1a-MME,mme-ygy1a.epc.mnc001.mcc510.3gppnetwork.org,"114.5.7.38,114.5.7.193",YES,Active,Roaming@indosatooredoo.com;Corporate.helpdesk@indosatooredoo.com
epc.mnc050.mcc334.3gppnetwork.org,Iusacell,iusacell_dea_mty1,rmng1.dea.mon1.epc.mnc050.mcc334.3gppnetwork.org,"201.130.63.83,201.130.63.99",,Active,im572u@att.com;mb4876@att.com;gj845c@att.com;gabriela.juarez@att.com;roamingmexico@intl.att.com;mx.ing.roamingengineering@mx.att.com;mx.ing.core.signaling.support@mx.att.com;mx.noc.core@mx.att.com;mx.noc.vas@mx.att.com;mx.noc.ipcore@mx.att.com
epc.mnc050.mcc334.3gppnetwork.org,Iusacell,iusacell_dea_tol1,rmng1.dea.tol1.epc.mnc050.mcc334.3gppnetwork.org,"201.130.62.83,201.130.62.99",,Active,im572u@att.com;mb4876@att.com;gj845c@att.com;gabriela.juarez@att.com;roamingmexico@intl.att.com;mx.ing.roamingengineering@mx.att.com;mx.ing.core.signaling.support@mx.att.com;mx.noc.core@mx.att.com;mx.noc.vas@mx.att.com;mx.noc.ipcore@mx.att.com
epc.mnc016.mcc901.3gppnetwork.org,Jasper Wireless,Jasper-phxdsr01,phxdsr01.epc.mnc016.mcc901.3gppnetwork.org,"204.16.70.172,199.19.151.124",YES,Active,DSS_Route_Provision@syniverse.com;networkroaming@jasperwireless.com;jaspersupport@cisco.com;iot_noc@cisco.com;Alerts@jasperwireless.com;Support@Jasperwireless.com
epc.mnc016.mcc901.3gppnetwork.org,Jasper Wireless,Jasper-sjcdsr01,sjcdsr01.epc.mnc016.mcc901.3gppnetwork.org,"204.16.70.156,199.19.151.108",YES,Active,DSS_Route_Provision@syniverse.com;networkroaming@jasperwireless.com;jaspersupport@cisco.com;iot_noc@cisco.com;Alerts@jasperwireless.com;Support@Jasperwireless.com
tdea.epc.mnc050.mcc440.3gppnetwork.org,KDDI,KDDI-Lab-DEA1,tysdea01.tdea.epc.mnc050.mcc440.3gppnetwork.org,106.162.198.154,YES,Active,tok-noc@kddi.com;roaming.operation@gnoc.kddi.com;mmd-hss@kddi.com; lteroam@kddi.com; cnw-ggsn@kddi.com;roaming-test@kddi.com;hcm-roaming-prov@gnoc.kddi.com;mitsuyasu.tabata@syniverse.com;tok-noc@kddi.com;roaming.operation@gnoc.kddi.com
tdea.epc.mnc050.mcc440.3gppnetwork.org,KDDI,KDDI-Lab-DEA2,tysdea02.tdea.epc.mnc050.mcc440.3gppnetwork.org,106.162.198.162,YES,Active,tok-noc@kddi.com;roaming.operation@gnoc.kddi.com;mmd-hss@kddi.com; lteroam@kddi.com; cnw-ggsn@kddi.com;roaming-test@kddi.com;hcm-roaming-prov@gnoc.kddi.com;mitsuyasu.tabata@syniverse.com;tok-noc@kddi.com;roaming.operation@gnoc.kddi.com
epc.mnc050.mcc440.3gppnetwork.org,KDDI,KDDI-Osaka-DEA,osc1dea02.epc.mnc050.mcc440.3gppnetwork.org,210.196.1.242,YES,Active,tok-noc@kddi.com;roaming.operation@gnoc.kddi.com;mmd-hss@kddi.com; lteroam@kddi.com; cnw-ggsn@kddi.com;roaming-test@kddi.com;hcm-roaming-prov@gnoc.kddi.com;mitsuyasu.tabata@syniverse.com;tok-noc@kddi.com;roaming.operation@gnoc.kddi.com
epc.mnc050.mcc440.3gppnetwork.org,KDDI,KDDI-Tokyo-DEA,tam4dea01.epc.mnc050.mcc440.3gppnetwork.org,210.196.1.114,YES,Active,tok-noc@kddi.com;roaming.operation@gnoc.kddi.com;mmd-hss@kddi.com; lteroam@kddi.com; cnw-ggsn@kddi.com;roaming-test@kddi.com;hcm-roaming-prov@gnoc.kddi.com;mitsuyasu.tabata@syniverse.com;tok-noc@kddi.com;roaming.operation@gnoc.kddi.com
epc.mnc008.mcc450.3gppnetwork.org,KT Corporation,KT-GURO-DEA1A,dea1a.dea.epc.mnc008.mcc450.3gppnetwork.org,211.246.112.66;211.246.112.74,YES,Active,ireg@kt.com;irmanager@kt.com;ireg@kt.com;dongsung.shin@kt.com;younji.kim@kt.com;peanut@kt.com;sungyeon.cho@kt.com;steven@kt.com;roaming@kt.com;kwangyeal.lee@syniverse.com;Andy.Han@syniverse.com
epc.mnc008.mcc450.3gppnetwork.org,KT Corporation,KT-GURO_DEA1B,dea1b.dea.epc.mnc008.mcc450.3gppnetwork.org,211.246.112.75;211.246.112.67,YES,Active,ireg@kt.com;irmanager@kt.com;ireg@kt.com;dongsung.shin@kt.com;younji.kim@kt.com;peanut@kt.com;sungyeon.cho@kt.com;steven@kt.com;roaming@kt.com;kwangyeal.lee@syniverse.com;Andy.Han@syniverse.com
dea.ipx.oteglobe.3gppnetwork.org,OTEGlobe GRX Peer,ktidc1-OteGlobe,ktidc1-16.dea.ipx.oteglobe.3gppnetwork.org,"62.75.42.26,62.75.42.154",YES,Active,ismc@oteglobe.gr;Voice_Planning@oteglobe.gr
dea.ipx.oteglobe.3gppnetwork.org,OTEGlobe GRX Peer,ktidc2-OteGlobe,ktidc2-16.dea.ipx.oteglobe.3gppnetwork.org,"62.75.42.27,62.75.42.155",YES,Active,ismc@oteglobe.gr;Voice_Planning@oteglobe.gr
epc.mnc006.mcc450.3gppnetwork.org,LG U Plus,LG-DEA-Active,lgvh.epc.mnc006.mcc450.3gppnetwork.org,"180.210.193.194,180.210.193.202",YES,Active,sim_roaming@lguplus.co.kr;kamboboy@lguplus.co.kr;kamboboy@lguplus.co.kr;sykim78@lguplus.co.kr;chrisrez@lguplus.co.kr;skmin@lguplus.co.kr;gwiyoungshin@lguplus.co.kr;sykim78@lguplus.co.kr;kwangyeal.lee@syniverse.com;coma8629@lguplus.co.kr
epc.mnc006.mcc450.3gppnetwork.org,LG U Plus,LG-DEA-Backup,lg.epc.mnc006.mcc450.3gppnetwork.org,"180.210.193.210,180.210.193.218",YES,Spare/Cold Standby,sim_roaming@lguplus.co.kr;kamboboy@lguplus.co.kr;kamboboy@lguplus.co.kr;sykim78@lguplus.co.kr;chrisrez@lguplus.co.kr;skmin@lguplus.co.kr;gwiyoungshin@lguplus.co.kr;sykim78@lguplus.co.kr;kwangyeal.lee@syniverse.com;coma8629@lguplus.co.kr
epc.mnc690.mcc310.3gppnetwork.org,Limitless Mobile USA,limitlessmobile_dsc,lm-dsc-haus-01.limitlessmobile.net,"104.254.72.132,104.254.72.133",YES,Active,Paul.snyder@limitlessmobile.com;victor.sandoval@limitlessmobile.com;jun.xiao@limitlessmobile.com;marcin.handzlik@limitlessmobile.com;charles.slate@limitlessmobile.com;us-noc@limitlessmobile.com
londra001.aicent.grx,DRA1.LON2,London-DRA,s001.londra001.aicent.grx,64.124.233.5;64.124.233.36,YES,Active,
epc.mnc003.mcc525.3gppnetwork.org,M1 Limited,M1-MOC-DRA,mocdra01.dra.epc.mnc003.mcc525.3gppnetwork.org,"202.65.241.247,202.65.241.248",YES,Active,prmeng@m1.com.sg;ngjh@m1.com.sg;vas@m1.com.sg
epc.mnc003.mcc525.3gppnetwork.org,M1 Limited,M1-ROC-DRA,rocdra01.dra.epc.mnc003.mcc525.3gppnetwork.org,"202.65.241.249,202.65.241.250",YES,Active,prmeng@m1.com.sg;ngjh@m1.com.sg;vas@m1.com.sg
epc.mnc012.mcc502.3gppnetwork.org,Maxis,Maxis-HSS1,rwg-hfe103.hss.epc.mnc012.mcc502.3gppnetwork.org,121.120.244.33;121.120.244.34,YES,Active,maxnoc@maxis.com.my;GRP_SWITCH@maxis.com.my;GRP_CSA_PCC_PSCORE@maxis.com.my;grp_csa_vas@maxis.com.my;SRAMA@maxis.com.my;BMURALI@maxis.com.my;ASYAHRU@maxis.com.my;SHUI@maxis.com.my;SRAJAHA03@maxis.com.my;WSHAYNE@maxis.com.my;SHAHIRMR@maxis.com.my
epc.mnc012.mcc502.3gppnetwork.org,Maxis,Maxis-HSS2,nli-hfe203.hss.epc.mnc012.mcc502.3gppnetwork.org,121.120.244.35;121.120.244.36,YES,Active,maxnoc@maxis.com.my;GRP_SWITCH@maxis.com.my;GRP_CSA_PCC_PSCORE@maxis.com.my;grp_csa_vas@maxis.com.my;SRAMA@maxis.com.my;BMURALI@maxis.com.my;ASYAHRU@maxis.com.my;SHUI@maxis.com.my;SRAJAHA03@maxis.com.my;WSHAYNE@maxis.com.my;SHAHIRMR@maxis.com.my
epc.mnc012.mcc502.3gppnetwork.org,Maxis,Maxis-HSS3,kpg-hfe303.hss.epc.mnc012.mcc502.3gppnetwork.org,121.120.244.37;121.120.244.38,YES,Active,maxnoc@maxis.com.my;GRP_SWITCH@maxis.com.my;GRP_CSA_PCC_PSCORE@maxis.com.my;grp_csa_vas@maxis.com.my;SRAMA@maxis.com.my;BMURALI@maxis.com.my;ASYAHRU@maxis.com.my;SHUI@maxis.com.my;SRAJAHA03@maxis.com.my;WSHAYNE@maxis.com.my;SHAHIRMR@maxis.com.my
,Maxis,Maxis-MME1,sgsbg.mme.epc.mnc012.mcc502.3gppnetwork.org,121.120.244.4；121.120.244.5,YES,Active,maxnoc@maxis.com.my;GRP_SWITCH@maxis.com.my;GRP_CSA_PCC_PSCORE@maxis.com.my;grp_csa_vas@maxis.com.my;SRAMA@maxis.com.my;BMURALI@maxis.com.my;ASYAHRU@maxis.com.my;SHUI@maxis.com.my;SRAJAHA03@maxis.com.my;WSHAYNE@maxis.com.my;SHAHIRMR@maxis.com.my
,Maxis,Maxis-MME2,sgkph.mme.epc.mnc012.mcc502.3gppnetwork.org,121.120.244.6;121.120.244.7,YES,Active,maxnoc@maxis.com.my;GRP_SWITCH@maxis.com.my;GRP_CSA_PCC_PSCORE@maxis.com.my;grp_csa_vas@maxis.com.my;SRAMA@maxis.com.my;BMURALI@maxis.com.my;ASYAHRU@maxis.com.my;SHUI@maxis.com.my;SRAJAHA03@maxis.com.my;WSHAYNE@maxis.com.my;SHAHIRMR@maxis.com.my
,Maxis,Maxis-MME3,sgsbh.mme.epc.mnc012.mcc502.3gppnetwork.org,121.120.244.14;121.120.244.15,YES,Active,maxnoc@maxis.com.my;GRP_SWITCH@maxis.com.my;GRP_CSA_PCC_PSCORE@maxis.com.my;grp_csa_vas@maxis.com.my;SRAMA@maxis.com.my;BMURALI@maxis.com.my;ASYAHRU@maxis.com.my;SHUI@maxis.com.my;SRAJAHA03@maxis.com.my;WSHAYNE@maxis.com.my;SHAHIRMR@maxis.com.my
,Maxis,Maxis-MME4,sgkpi.mme.epc.mnc012.mcc502.3gppnetwork.org,121.120.244.16;121.120.244.17,YES,Active,maxnoc@maxis.com.my;GRP_SWITCH@maxis.com.my;GRP_CSA_PCC_PSCORE@maxis.com.my;grp_csa_vas@maxis.com.my;SRAMA@maxis.com.my;BMURALI@maxis.com.my;ASYAHRU@maxis.com.my;SHUI@maxis.com.my;SRAJAHA03@maxis.com.my;WSHAYNE@maxis.com.my;SHAHIRMR@maxis.com.my
epc.mnc006.mcc268.3gppnetwork.org,MEO,MEO-drabnf102-DEA,drabnf102.epc.mnc006.mcc268.3gppnetwork.org,"88.214.191.22,88.214.191.30",YES,Active,inoc@telecom.pt;oper@cprm.net;leonor-brito@telecom.pt;core-dados@telecom.pt;roamingtest@telecom.pt
epc.mnc006.mcc268.3gppnetwork.org,MEO,MEO-drapic102-DEA,drapic102.epc.mnc006.mcc268.3gppnetwork.org,"88.214.191.6,88.214.191.14",YES,Active,inoc@telecom.pt;oper@cprm.net;leonor-brito@telecom.pt;core-dados@telecom.pt;roamingtest@telecom.pt
,Bragg Communications,MME-EastLink,wadl-smme01.mobi.eastlink.ca,"71.7.198.86,71.7.198.87",YES,Active,bhawanjot.litt@corp.eastlink.ca;wireless.noc@corp.eastlink.ca;wireless.roaming@corp.eastlink.ca
epc.mnc002.mcc704.3gppnetwork.org,Tigo Guatemala,mme-frj.epc.mnc002.mcc704.3gppnetwork.org,,200.49.191.197,YES,Active,rarriaga@tigo.com.gt;jcaravantes@tigo.com
epc.mnc002.mcc704.3gppnetwork.org,Tigo Guatemala,mme-gua.epc.mnc002.mcc704.3gppnetwork.org,,200.49.191.199,YES,Active,rarriaga@tigo.com.gt;jcaravantes@tigo.com
epc.mnc002.mcc704.3gppnetwork.org,Tigo Guatemala,mme-scr.epc.mnc002.mcc704.3gppnetwork.org,,200.49.191.201,YES,Active,rarriaga@tigo.com.gt;jcaravantes@tigo.com
epc.mnc001.mcc452.3gppnetwork.org,Mobifone (VMS),Mobifone-Hanoi-DEA,yha.epc.mnc001.mcc452.3gppnetwork.org,"59.153.221.106,59.153.221.110",YES,Active,vu.lequang@mobifone.vn;nguyet.lethi@mobifone.vn;tung.nguyenhoang@mobifone.vn;khiet.nguyen@mobifone.vn
epc.mnc001.mcc452.3gppnetwork.org,Mobifone (VMS),Mobifone-HochiMinh-DEA,q9.epc.mnc001.mcc452.3gppnetwork.org,"103.199.25.2,103.199.25.6",YES,Active,vu.lequang@mobifone.vn;nguyet.lethi@mobifone.vn;tung.nguyenhoang@mobifone.vn;khiet.nguyen@mobifone.vn
labsdc.mbf.vn,Mobifone (VMS),Mobifone-LAB-DEA,s6a.labsdc.mbf.vn,"59.153.221.114,59.153.221.118",YES,Active,vu.lequang@mobifone.vn;nguyet.lethi@mobifone.vn;tung.nguyenhoang@mobifone.vn;khiet.nguyen@mobifone.vn
epc.mnc003.mcc420.3gppnetwork.org,Mobily (Etihad Etisalat),Mobily-m1ds1-DRA,m1ds1-dra.epc.mnc003.mcc420.3gppnetwork.org,"84.23.101.226,84.23.101.230",YES,Active,r.delavina.dar@mobily.com.sa;k.alkuwaikbi@mobily.com.sa;mrnnsmi@mobily.com.sa;k.alkuwaikbi@mobily.com.sa
epc.mnc003.mcc420.3gppnetwork.org,Mobily (Etihad Etisalat),Mobily-m3ds1-DRA,m3ds1-dra.epc.mnc003.mcc420.3gppnetwork.org,"86.51.46.173,86.51.46.177",YES,Active,r.delavina.dar@mobily.com.sa;k.alkuwaikbi@mobily.com.sa;mrnnsmi@mobily.com.sa;k.alkuwaikbi@mobily.com.sa
epc.mnc500.mcc302.3gppnetwork.org,Videotron,mrdea201.videotron.com,mrdea201.videotron.com,"66.130.63.208,66.130.63.209",YES,Active,salma.chaari@videotron.com;Ireg@videotron.com;Roaming.coordinator@videotron.com ;CGR-NOC@videotron.com
mtt.grx,MTT Peering Hub,msk18.dra1.mtt.grx,MSK18.DRA1.MTT.GRX,"80.75.132.18,80.75.133.18",YES,Active,ipx@mtt.ru;noc@mtt.ru
mtt.grx,MTT Peering Hub,msk18.dra18.mtt.grx,MSK18.DRA18.MTT.GRX,"80.75.130.18,80.75.131.18",YES,Active,ipx@mtt.ru;noc@mtt.ru
epc.mnc010.mcc655.3gppnetwork.org,MTN South Africa,MTN_SA_nldea1,nldea1.epc.mnc010.mcc655.3gppnetwork.org,"41.208.54.130,41.208.54.131",,Active,RoamingTeam.ZA@mtn.com;Roaming-Faults.ZA@mtn.com;Rishan.Ramnath@mtn.com;ts-dss@syniverse.com
epc.mnc010.mcc655.3gppnetwork.org,MTN South Africa,MTN_SA_rbdea1,rbdea1.epc.mnc010.mcc655.3gppnetwork.org,"41.208.54.128,41.208.54.129",,Active,RoamingTeam.ZA@mtn.com;Roaming-Faults.ZA@mtn.com;Rishan.Ramnath@mtn.com;ts-dss@syniverse.com
epc.mnc001.mcc250.3gppnetwork.org,MTS Russia,MTS-Russia-DEA11,dea11.epc.mnc001.mcc250.3gppnetwork.org,"213.87.78.45,213.87.78.53",YES,Active,Olga.Volkova@mts.ru
epc.mnc001.mcc250.3gppnetwork.org,MTS Russia,MTS-Russia-DEA11-vh,vh-dea11.epc.mnc001.mcc250.3gppnetwork.org,213.87.78.41,YES,Active,Olga.Volkova@mts.ru
epc.mnc001.mcc250.3gppnetwork.org,MTS Russia,MTS-Russia-DEA12,dea12.epc.mnc001.mcc250.3gppnetwork.org,"213.87.78.197,213.87.78.205",YES,Active,Olga.Volkova@mts.ru
epc.mnc001.mcc250.3gppnetwork.org,MTS Russia,MTS-Russia-DEA12-vh,vh-dea12.epc.mnc001.mcc250.3gppnetwork.org,213.87.78.193,YES,Active,Olga.Volkova@mts.ru
,NA-CHI-DSC-01,NA-CHI-DSC01,chi-01.dra.ipx.syniverse.3gppnetwork.org,"131.166.129.119,131.166.129.135",YES,Active,DSS_Route_Provision@syniverse.com
,NA-DAL-DSC-01,NA-DAL-DSC01,dal-01.dra.ipx.syniverse.3gppnetwork.org,"131.166.129.151,131.166.129.167",YES,Active,DSS_Route_Provision@syniverse.com
epc.mnc530.mcc311.3gppnetwork.org,NewCore Wireless,Newcore-Wireless-HSS,clte-hss-1.epc.mnc530.mcc311.3gppnetwork.org,"38.126.170.128,38.126.170.129",YES,Active,chris.super@corewg.com;Julie.Ahlbrecht@corewg.com
epc.mnc530.mcc311.3gppnetwork.org,NewCore Wireless,Newcore-Wireless-MME,clte-mme-1.epc.mnc530.mcc311.3gppnetwork.org,"38.126.170.65,38.126.170.66",YES,Active,chris.super@corewg.com;Julie.Ahlbrecht@corewg.com
,DRA1.NYK1,NewYork-DRA,s001.nycdra001.aicent.grx,"216.200.79.235,216.200.79.217",YES,,
dea.ipx.oteglobe.3gppnetwork.org,OTEGlobe GRX Peer,nmidc1-OteGlobe,nmidc1-16.dea.ipx.oteglobe.3gppnetwork.org,"62.75.43.26,62.75.43.154",YES,Active,ismc@oteglobe.gr;Voice_Planning@oteglobe.gr
dea.ipx.oteglobe.3gppnetwork.org,OTEGlobe GRX Peer,nmidc2-OteGlobe,nmidc2-16.dea.ipx.oteglobe.3gppnetwork.org,"62.75.43.27,62.75.43.155",YES,Active,ismc@oteglobe.gr;Voice_Planning@oteglobe.gr
epc.mnc054.mcc228.3gppnetwork.org,Lycamobile Switzerland,nodea.hssch01,nodea.hssch01.epc.mnc054.mcc228.3gppnetwork.org,"83.137.4.97,83.137.4.105",YES,Active,lakshminarayanan.jn@plintron.com;vinoth.k@plintron.com;Datacom@plintron.com
epc.mnc026.mcc234.3gppnetwork.org,Lycamobile UK,nodea.hssuk01,nodea.hssuk01.epc.mnc026.mcc234.3gppnetwork.org,"83.137.4.225,83.137.4.233",YES,Active,Level1MNO@plintron.com;Level2MNO@plintron.com;Level3MNO@plintron.com;Level4MNO@plintron.com;sankar.pp@plintron.com;vinoth.k@plintron.com;lakshminarayanan.jn@plintron.com
epc.mnc054.mcc228.3gppnetwork.org,Lycamobile Switzerland,nodeb.hssch01,nodeb.hssch01.epc.mnc054.mcc228.3gppnetwork.org,"83.137.4.98,83.137.4.106",YES,Active,lakshminarayanan.jn@plintron.com;vinoth.k@plintron.com;Datacom@plintron.com
epc.mnc026.mcc234.3gppnetwork.org,Lycamobile UK,nodeb.hssuk01,nodeb.hssuk01.epc.mnc026.mcc234.3gppnetwork.org,"83.137.4.226,83.137.4.234",YES,Active,Level1MNO@plintron.com;Level2MNO@plintron.com;Level3MNO@plintron.com;Level4MNO@plintron.com;sankar.pp@plintron.com;vinoth.k@plintron.com;lakshminarayanan.jn@plintron.com
